"t","timedate","Ph","YTi","VAHU","TAHU","Ta","Ps","Vw","YTi_FF"
10715,2023-09-13 09:40:00,0.017578125,21.7600002288818,1.7405,18,13.3,338,1.5,21.977499961853
10716,2023-09-13 09:50:00,0.017578125,21.6324996948242,1.738,18,13.7,468,1.6,21.8675003051758
10717,2023-09-13 10:00:00,0.018310546875,21.7650003433228,1.74,18,13.7,493,2,22.0550003051758
10718,2023-09-13 10:10:00,0.01171875,21.7224998474121,1.7395,18,14.1,446,1.6,22.0524997711182
10719,2023-09-13 10:20:00,0.018310546875,21.7825002670288,1.7405,18,14.5,456,1.5,21.9324998855591
10720,2023-09-13 10:30:00,0.01171875,21.727499961853,1.7405,18,14.7,525,1.3,22.0825004577637
10721,2023-09-13 10:40:00,0.0186767578125,21.7950000762939,1.739,18,15.1,533,1.5,22.0500001907349
10722,2023-09-13 10:50:00,0.017578125,21.8074998855591,1.74,18,15.1,593,1.5,22.1450004577637
10723,2023-09-13 11:00:00,0.012451171875,21.9200000762939,1.7385,18,15.6,615,0,21.9099998474121
10724,2023-09-13 11:10:00,0.0234375,21.9099998474121,1.7405,18.0600004196167,16,632,0,22.2474994659424
10725,2023-09-13 11:20:00,0.012451171875,21.9574995040894,1.74,18.0600004196167,16.3,689,0,22.0775003433228
10726,2023-09-13 11:30:00,0.017578125,21.9449996948242,1.74,18.0600004196167,16.5,508,0.3,22.1600008010864
10727,2023-09-13 11:40:00,0.0186767578125,21.9425001144409,1.7405,18,16.8,260,1.5,22.0199995040894
10728,2023-09-13 11:50:00,0.017578125,21.8800001144409,1.741,18,16.7,205,1.4,22.0824995040894
10729,2023-09-13 12:00:00,0.018310546875,21.8899993896484,1.7405,18.0600004196167,16.9,230,2.1,22.1199998855591
10730,2023-09-13 12:10:00,0.01171875,21.9825000762939,1.7395,18,17.3,337,1.5,22.0349998474121
10731,2023-09-13 12:20:00,0.018310546875,21.9799995422363,1.739,18,16.7,208,1.1,22.227499961853
10732,2023-09-13 12:30:00,0.017578125,21.8950004577637,1.74,18,16.4,184,2.1,22.0999994277954
10733,2023-09-13 12:40:00,0.012451171875,21.9350004196167,1.74,18,16.3,299,1.8,21.8649997711182
10734,2023-09-13 12:50:00,0.017578125,21.9724998474121,1.7395,18.1200008392334,16.6,231,2,21.9949998855591
10735,2023-09-13 13:00:00,0.024169921875,21.8649997711182,1.74,18,16.8,170,1.1,21.9925003051758
10736,2023-09-13 13:10:00,0.150146484375,21.7975006103516,1.7395,18.0600004196167,16.8,219,0,21.8950004577637
10737,2023-09-13 13:20:00,0.551513671875,21.7950000762939,1.74,18.125,17.2,846,0.7,21.9549999237061
10738,2023-09-13 13:30:00,0.510498046875,21.9949998855591,1.739,18.4350004196167,18.4,431,1.7,21.8774995803833
10739,2023-09-13 13:40:00,0.0234375,21.9475002288818,1.7395,18.6850004196167,19.3,416,1.9,21.9474992752075
10740,2023-09-13 13:50:00,0.3782958984375,22.0625,1.74,18.5,19.3,627,0,22.1075000762939
10741,2023-09-13 14:00:00,0.55224609375,22.1724996566772,1.741,19,19.5,738,1.2,21.9174995422363
10742,2023-09-13 14:10:00,0.281982421875,22.2425003051758,1.7405,19,19.6,691,2.2,21.9875001907349
10743,2023-09-13 14:20:00,0.0238037109375,22.3399991989136,1.7405,18.75,19.9,655,1.4,22.1625003814697
10744,2023-09-13 14:30:00,0.012451171875,22.4849996566772,1.74,19.0600004196167,19.8,688,1.5,22.147500038147
10745,2023-09-13 14:40:00,0.017578125,22.539999961853,1.74,19.5600004196167,20.1,701,0,22.1525001525879
10746,2023-09-13 14:50:00,0.012451171875,22.6724996566772,1.739,19.2450008392334,20.4,732,0,22.4025001525879
10747,2023-09-13 15:00:00,0.0234375,22.7850008010864,1.741,19.5,20.7,701,0,22.4000005722046
10748,2023-09-13 15:10:00,0.01171875,22.8775005340576,1.74,19.6850004196167,21,675,0,22.4549999237061
10749,2023-09-13 15:20:00,0.018310546875,22.9324998855591,1.7405,19.9950008392334,21.5,605,0.6,22.5150003433228
10750,2023-09-13 15:30:00,0.024169921875,23.0450000762939,1.739,19.6200008392334,20.4,346,1,22.6424999237061
10751,2023-09-13 15:40:00,0.017578125,23.0124998092651,1.7415,19.6850004196167,19.9,541,0.9,22.5199995040894
10752,2023-09-13 15:50:00,0.012451171875,23.0375003814697,1.7395,19.8700008392334,19.7,547,0,22.6549997329712
10753,2023-09-13 16:00:00,0.017578125,23.039999961853,1.74,20.4350004196167,20.9,555,0,22.5349998474121
10754,2023-09-13 16:10:00,0.0186767578125,23.1399993896484,1.7395,20.125,21.3,154,0.5,22.9724998474121
10755,2023-09-13 16:20:00,0.017578125,23.0374994277954,1.74,19.4350004196167,21.2,155,1.6,22.6199998855591
10756,2023-09-13 16:30:00,0.012451171875,22.9575004577637,1.74,19.8700008392334,20.6,371,1.6,22.6975002288818
10757,2023-09-13 16:40:00,0.017578125,22.9449996948242,1.7395,20.1200008392334,21,438,1.7,22.7124996185303
10758,2023-09-13 16:50:00,0.01171875,22.9224996566772,1.74,20.6850004196167,21.5,186,1,22.7550001144409
10759,2023-09-13 17:00:00,0.024169921875,22.8899993896484,1.3015,20.4350004196167,21.6,240,0.4,22.8550004959106
10760,2023-09-13 17:10:00,0.018310546875,23.1350002288818,0.869,20.6850004196167,21.8,340,1.5,23.0574998855591
10761,2023-09-13 17:20:00,0.01171875,23.1350002288818,0.8695,20.4950008392334,21.2,177,1.2,23.022500038147
10762,2023-09-13 17:30:00,0.01171875,23.1725006103516,0.8705,20.5600004196167,21.2,151,2,22.9499998092651
10763,2023-09-13 17:40:00,0.0245361328125,23.1049995422363,0.8695,20.4350004196167,20.8,251,2,22.9850006103516
10764,2023-09-13 17:50:00,0.01171875,23.1875,0.87,20.3700008392334,21.3,188,1.5,23.3249998092651
10765,2023-09-13 18:00:00,0.018310546875,23.2624998092651,0.4355,20.5600004196167,21.4,151,1.1,23.1674995422363
10766,2023-09-13 18:10:00,0.01171875,23.3575000762939,0,21.375,21.2,108,0,23.2775001525879
10767,2023-09-13 18:20:00,0.024169921875,23.460000038147,0,21.875,20.4,86,1.7,23.3475008010864
10768,2023-09-13 18:30:00,0.017578125,23.6125001907349,0,22.1850004196167,19.9,49,1.6,23.4925003051758
10769,2023-09-13 18:40:00,0.012451171875,23.5325002670288,0,22.5600004196167,19.3,27,1.7,23.4075002670288
10770,2023-09-13 18:50:00,0.0234375,23.5649995803833,0,22.6850004196167,18.8,17,1.5,23.375
10771,2023-09-13 19:00:00,0.018310546875,23.5775003433228,0,22.9350004196167,18.4,13,1.5,23.3125
10772,2023-09-13 19:10:00,0.01171875,23.5824995040894,0,23.0600004196167,18.1,8,1.4,23.4324998855591
10773,2023-09-13 19:20:00,0.0245361328125,23.5325002670288,0,23.1850004196167,17.8,3,0.9,23.3600006103516
10774,2023-09-13 19:30:00,0.01171875,23.5174999237061,0,23.25,17.4,5,1.7,23.25
10775,2023-09-13 19:40:00,0.018310546875,23.5249996185303,0,23.3700008392334,17.1,2,1.7,23.2849998474121
10776,2023-09-13 19:50:00,0.017578125,23.5625,0,23.4350004196167,16.8,2,1.5,23.3024997711182
10777,2023-09-13 20:00:00,0.018310546875,23.5325002670288,0,23.5,16.5,1,1.6,23.3424997329712
10778,2023-09-13 20:10:00,0.017578125,23.5174999237061,0,23.5600004196167,16.3,2,1.6,23.2800006866455
10779,2023-09-13 20:20:00,0.018310546875,23.4000005722046,0,23.6200008392334,16.1,2,1.8,23.3175001144409
10780,2023-09-13 20:30:00,0.01171875,23.4650001525879,0,23.6200008392334,16,1,1.7,23.1824998855591
10781,2023-09-13 20:40:00,0.018310546875,23.4274997711182,0,23.6200008392334,15.8,2,1.9,23.2950000762939
10782,2023-09-13 20:50:00,0.017578125,23.3549995422363,0,23.75,15.6,2,1.9,23.3074998855591
10783,2023-09-13 21:00:00,0.018310546875,23.3074998855591,0,23.75,15.4,2,2.2,23.2575006484985
10784,2023-09-13 21:10:00,0.01171875,23.3175001144409,0,23.75,15.3,2,2.6,23.1850004196167
10785,2023-09-13 21:20:00,0.0245361328125,23.3050003051758,0,23.75,15.3,2,2.6,23.4200000762939
10786,2023-09-13 21:30:00,0.01171875,23.2649993896484,0,23.75,15.1,2,2.4,23.1624994277954
10787,2023-09-13 21:40:00,0.018310546875,23.2150001525879,0,23.75,14.9,1,2.4,23.0799999237061
10788,2023-09-13 21:50:00,0.01171875,23.3050003051758,0,23.8700008392334,14.8,2,2.6,23.2175006866455
10789,2023-09-13 22:00:00,0.024169921875,23.2874994277954,0,23.8700008392334,14.6,2,2.6,23.2349996566772
10790,2023-09-13 22:10:00,0.017578125,23.2550001144409,0,23.8700008392334,14.5,2,2.4,23.0874996185303
10791,2023-09-13 22:20:00,0.018310546875,23.1575002670288,0,23.8700008392334,14.4,2,2.5,23.0900001525879
10792,2023-09-13 22:30:00,0.01171875,23.1400003433228,0,23.8700008392334,14.2,2,2.6,23.1599998474121
10793,2023-09-13 22:40:00,0.0245361328125,23.1200008392334,0,23.8700008392334,14.2,1,2.7,23.0700006484985
10794,2023-09-13 22:50:00,0.01171875,23.125,0,23.8700008392334,14.2,1,2.7,23.0675001144409
10795,2023-09-13 23:00:00,0.018310546875,23.1075000762939,0,23.8700008392334,14.2,1,3.1,23.0124998092651
10796,2023-09-13 23:10:00,0.01171875,23.0049991607666,0,23.8700008392334,14.2,1,3.1,23.1075000762939
10797,2023-09-13 23:20:00,0.024169921875,23,0,23.8700008392334,14.3,1,3,23.102499961853
10798,2023-09-13 23:30:00,0.017578125,23.0300006866455,0,23.8700008392334,14.4,1,3.6,23.0799999237061
10799,2023-09-13 23:40:00,0.018310546875,23.0250005722046,0,23.8700008392334,14.4,1,3.4,22.9450006484985
10800,2023-09-13 23:50:00,0.018310546875,22.9674997329712,0,23.8700008392334,14.6,2,3.7,22.9224996566772
10801,2023-09-14 00:00:00,0.0234375,22.9499998092651,0,23.8700008392334,14.6,2,3.7,22.9199991226196
10802,2023-09-14 00:10:00,0.012451171875,22.9499998092651,0,23.8700008392334,14.6,2,3.6,23.0999994277954
10803,2023-09-14 00:20:00,0.017578125,22.9250001907349,0,23.8700008392334,14.6,1,3.2,22.9449996948242
10804,2023-09-14 00:30:00,0.018310546875,22.9625005722046,0,23.8700008392334,14.7,1,3.1,22.9025001525879
10805,2023-09-14 00:40:00,0.0238037109375,23.0024995803833,0,24,14.9,1,3,23.0024995803833
10806,2023-09-14 00:50:00,0.012451171875,23.0124998092651,0,24,14.8,1,3.1,22.8824996948242
10807,2023-09-14 01:00:00,0.017578125,22.9875001907349,0,24,14.8,1,3.3,22.9375
10808,2023-09-14 01:10:00,0.012451171875,22.9624996185303,0,24,14.9,2,3.1,23.0249996185303
10809,2023-09-14 01:20:00,0.0234375,22.9100008010864,0,24,14.8,1,2.9,23.0774993896484
10810,2023-09-14 01:30:00,0.018310546875,22.9425001144409,0,24,14.7,2,3,22.9425001144409
10811,2023-09-14 01:40:00,0.0238037109375,22.9700002670288,0,24,14.8,1,3.3,22.9449996948242
10812,2023-09-14 01:50:00,0.012451171875,22.914999961853,0,24,14.7,2,3.2,22.7749996185303
10813,2023-09-14 02:00:00,0.017578125,22.9499998092651,0,24,14.8,2,3.1,22.7849998474121
10814,2023-09-14 02:10:00,0.018310546875,22.8999996185303,0,24,14.8,1,3.2,22.7649993896484
10815,2023-09-14 02:20:00,0.0234375,22.8000001907349,0,24,14.9,1,3.3,22.8199996948242
10816,2023-09-14 02:30:00,0.012451171875,22.852499961853,0,24,14.9,1,3.1,22.8049993515015
10817,2023-09-14 02:40:00,0.024169921875,22.8299999237061,0,24,14.9,1,2.6,22.8450002670288
10818,2023-09-14 02:50:00,0.01171875,22.835000038147,0,24,14.9,2,2.9,22.8375005722046
10819,2023-09-14 03:00:00,0.024169921875,22.8499994277954,0,24,14.8,1,2.9,22.7699995040894
10820,2023-09-14 03:10:00,0.01171875,22.7799997329712,0,24,15,1,3,22.7749996185303
10821,2023-09-14 03:20:00,0.018310546875,22.7999992370605,0,24,15.2,1,3.1,22.9300003051758
10822,2023-09-14 03:30:00,0.01171875,22.8824996948242,0,24,15.4,1,2.2,22.7925004959106
10823,2023-09-14 03:40:00,0.0238037109375,22.8675003051758,0,24,15.5,2,2.5,22.8274993896484
10824,2023-09-14 03:50:00,0.018310546875,22.7974996566772,0,24,15.4,1,2.9,22.8099994659424
10825,2023-09-14 04:00:00,0.018310546875,22.7600002288818,0,24,15.5,2,2.3,22.8149995803833
10826,2023-09-14 04:10:00,0.017578125,22.7875003814697,0,24,15.4,2,2.7,22.7650003433228
10827,2023-09-14 04:20:00,0.024169921875,22.6774997711182,0,24,15.4,1,2.5,22.6499996185303
10828,2023-09-14 04:30:00,0.01171875,22.7074995040894,0,23.9350004196167,15.4,1,2.5,22.6449995040894
10829,2023-09-14 04:40:00,0.024169921875,22.7475004196167,0,24,15.4,1,1.6,22.75
10830,2023-09-14 04:50:00,0.01171875,22.710000038147,0,24,15.4,2,0,22.7900009155273
10831,2023-09-14 05:00:00,0.024169921875,22.7449998855591,0,23.9350004196167,15.1,2,0,22.8550004959106
10832,2023-09-14 05:10:00,0.017578125,22.75,0,23.8700008392334,15.1,1,0,22.7550001144409
10833,2023-09-14 05:20:00,0.018310546875,22.7799997329712,0,23.8700008392334,15,2,0,22.6700000762939
10834,2023-09-14 05:30:00,0.01171875,22.7200002670288,0,23.8700008392334,15,1,0,22.6774997711182
10835,2023-09-14 05:40:00,0.0303955078125,22.7574996948242,0,23.8700008392334,15,2,0,22.9375
10836,2023-09-14 05:50:00,0.012451171875,22.7525005340576,0,23.8700008392334,15,1,0,22.7799997329712
10837,2023-09-14 06:00:00,0.017578125,22.7175006866455,0,23.8700008392334,14.9,1,0,22.6975002288818
10838,2023-09-14 06:10:00,0.018310546875,22.772500038147,0,23.8700008392334,14.9,1,0,22.7775001525879
10839,2023-09-14 06:20:00,0.0234375,22.7024993896484,0,23.8700008392334,15,2,0,22.9475002288818
10840,2023-09-14 06:30:00,0.012451171875,22.7375001907349,0,23.8700008392334,15,1,0,22.6175003051758
10841,2023-09-14 06:40:00,0.017578125,22.7049999237061,0,23.8700008392334,15,3,0,22.8074998855591
10842,2023-09-14 06:50:00,0.012451171875,22.8125,0,23.8700008392334,15.1,9,0,22.7224998474121
10843,2023-09-14 07:00:00,0.0238037109375,22.7249994277954,0,23.8700008392334,15.2,14,0,22.75
10844,2023-09-14 07:10:00,0.012451171875,22.647500038147,0,23.8700008392334,15,27,0,22.7449998855591
10845,2023-09-14 07:20:00,0.017578125,22.75,0,23.8700008392334,15.2,26,0,22.789999961853
10846,2023-09-14 07:30:00,0.012451171875,22.7349996566772,0,24,15.3,27,0,22.6324996948242
10847,2023-09-14 07:40:00,0.0234375,22.6550006866455,0,24,15.2,24,0,22.7550001144409
10848,2023-09-14 07:50:00,0.012451171875,22.6849994659424,0,24,15,39,0,22.7249994277954
10849,2023-09-14 08:00:00,0.017578125,22.6175003051758,0.4465,23.9350004196167,15,44,0,22.7224998474121
10850,2023-09-14 08:10:00,0.005859375,22.3774995803833,0.865,23.4950008392334,15,50,0,22.6724996566772
10851,2023-09-14 08:20:00,0.024169921875,22.2975006103516,0.8685,23.6200008392334,15.2,58,0,22.4425001144409
10852,2023-09-14 08:30:00,0.01171875,22.3000001907349,0.8695,23.6200008392334,15.2,89,0,22.4449996948242
10853,2023-09-14 08:40:00,0.018310546875,22.3949995040894,0.8775,23.5600004196167,15.3,110,0,22.5600004196167
10854,2023-09-14 08:50:00,0.01171875,22.3125,1.647,22.8100004196167,15.5,95,0,22.5874996185303
10855,2023-09-14 09:00:00,0.0245361328125,22.1999998092651,1.74,21.9950008392334,15.6,102,0,22.3599996566772
10856,2023-09-14 09:10:00,0.01171875,22.1525001525879,1.7415,21.6200008392334,15.7,103,0,22.1975002288818
10857,2023-09-14 09:20:00,0.012451171875,22.1450004577637,1.7395,21,15.8,126,0,22.3924999237061
10858,2023-09-14 09:30:00,0.01171875,22.0974998474121,1.74,20.5,15.9,119,0,22.0799999237061
10859,2023-09-14 09:40:00,0.024169921875,21.9650001525879,1.74,20.2450008392334,15.9,124,0,22.0199995040894
10860,2023-09-14 09:50:00,0.017578125,21.8924999237061,1.738,19.9950008392334,16,127,0,22.085000038147
10861,2023-09-14 10:00:00,0.012451171875,21.9174995422363,1.74,19.75,16.2,144,0,21.8324995040894
10862,2023-09-14 10:10:00,0.017578125,21.875,1.74,19.4950008392334,16.2,140,0,21.9825000762939
10863,2023-09-14 10:20:00,0.0179443359375,21.789999961853,1.7375,19.4350004196167,16.2,116,0,21.8724994659424
10864,2023-09-14 10:30:00,0.018310546875,21.8599996566772,1.7405,19.1850004196167,16.3,122,0,21.9425001144409
10865,2023-09-14 10:40:00,0.4434814453125,21.8000001907349,1.74,19.1850004196167,16.2,151,0,21.7849998474121
10866,2023-09-14 10:50:00,1.272216796875,21.8400001525879,1.741,18.8100004196167,16.4,143,0,21.7349996566772
10867,2023-09-14 11:00:00,0.5401611328125,21.9200000762939,1.739,18.5600004196167,16.4,143,0,21.8499994277954
10868,2023-09-14 11:10:00,0.0362548828125,21.852499961853,1.742,18.4350004196167,16.5,141,0,21.8450002670288
10869,2023-09-14 11:20:00,0.017578125,21.8199996948242,1.74,18.4350004196167,16.7,134,0.9,21.710000038147
10870,2023-09-14 11:30:00,0.012451171875,21.7549991607666,1.74,18.3100004196167,16.6,149,2.6,21.8575000762939
10871,2023-09-14 11:40:00,0.029296875,21.7124996185303,1.735,18.1200008392334,16.6,169,2.5,22.0275001525879
10872,2023-09-14 11:50:00,1.2725830078125,21.7750005722046,1.739,18.125,16.8,202,2.7,21.5699996948242
10873,2023-09-14 12:00:00,1.487548828125,21.8899993896484,1.7405,18.0600004196167,16.9,230,2.9,21.6000003814697
10874,2023-09-14 12:10:00,1.9083251953125,21.9274997711182,1.7405,18.0600004196167,17,233,2.5,21.7674999237061
10875,2023-09-14 12:20:00,1.7457275390625,21.9799995422363,1.7365,18.1200008392334,17.1,276,3.2,21.5675001144409
10876,2023-09-14 12:30:00,1.7940673828125,22.1824998855591,1.737,18.1850004196167,17.3,314,3.3,21.7750005722046
10877,2023-09-14 12:40:00,1.1165771484375,22.1950006484985,1.7405,18,17.4,212,2.9,21.6575002670288
10878,2023-09-14 12:50:00,0.3658447265625,22,1.74,18.1200008392334,17.5,195,2.2,21.6149997711182
10879,2023-09-14 13:00:00,0.0234375,21.8924999237061,1.738,18.1850004196167,17.4,299,0,21.8025007247925
10880,2023-09-14 13:10:00,0.5284423828125,21.8900003433228,1.7405,18.25,17.6,202,0,21.5799999237061
10881,2023-09-14 13:20:00,1.3795166015625,21.9399995803833,1.7405,18.0600004196167,17.6,141,0,21.7825002670288
10882,2023-09-14 13:30:00,0.9664306640625,21.9200000762939,1.739,18.1200008392334,17.5,155,0,21.6950006484985
10883,2023-09-14 13:40:00,0.605712890625,21.8874998092651,1.738,18.1200008392334,17.8,222,0,21.8099994659424
10884,2023-09-14 13:50:00,0.18603515625,21.8499994277954,1.7395,18.1200008392334,17.9,189,0,21.5599994659424
10885,2023-09-14 14:00:00,0.024169921875,21.8275003433228,1.739,18.4350004196167,18.1,190,0,21.539999961853
10886,2023-09-14 14:10:00,0.01171875,21.8325004577637,1.7385,18.4350004196167,18.1,276,0,21.7699995040894
10887,2023-09-14 14:20:00,0.018310546875,21.8424997329712,1.74,18.5,18.2,214,0,21.7674999237061
10888,2023-09-14 14:30:00,0.3955078125,21.7925004959106,1.74,18.5,18,164,0,21.5349998474121
10889,2023-09-14 14:40:00,1.242919921875,21.7875003814697,1.739,18.5,18.1,170,0,21.6274995803833
10890,2023-09-14 14:50:00,1.9013671875,21.8874998092651,1.7395,18.5,18.2,166,0,21.5525007247925
10891,2023-09-14 15:00:00,2.0460205078125,21.9425001144409,1.7385,18.5600004196167,18.2,219,0,21.664999961853
10892,2023-09-14 15:10:00,1.0023193359375,21.9274997711182,1.7375,18.75,18.3,154,0,21.5599994659424
10893,2023-09-14 15:20:00,0.2940673828125,21.9174995422363,1.742,18.75,18.4,305,0,21.7224998474121
10894,2023-09-14 15:30:00,0.01171875,21.9400005340576,1.736,18.9950008392334,18.8,256,0,21.6275005340576
10895,2023-09-14 15:40:00,0.0245361328125,21.9699993133545,1.7385,19.1850004196167,18.5,241,0,21.5774993896484
10896,2023-09-14 15:50:00,0.017578125,21.9250001907349,1.7415,19,18.9,175,0,21.5974998474121
10897,2023-09-14 16:00:00,0.018310546875,21.9300003051758,1.74,19,18.8,133,0,21.875
10898,2023-09-14 16:10:00,0.01171875,21.9324998855591,1.737,19.1200008392334,18.9,162,0,21.6350002288818
10899,2023-09-14 16:20:00,0.024169921875,21.9724998474121,1.7405,19.1850004196167,19,124,0,21.7275009155273
10900,2023-09-14 16:30:00,0.6060791015625,22.0199995040894,1.7385,18.9350004196167,18.8,63,0,21.5650005340576
10901,2023-09-14 16:40:00,1.025390625,21.9049997329712,1.74,18.8700008392334,18.5,77,0,21.8199996948242
10902,2023-09-14 16:50:00,0.5460205078125,21.9875001907349,1.74,18.8700008392334,18.5,107,0,21.7124996185303
10903,2023-09-14 17:00:00,0.1197509765625,21.9274997711182,1.3005,18.9350004196167,18.7,114,0,21.6449995040894
10904,2023-09-14 17:10:00,0.006591796875,22.0299997329712,0.8665,19.0600004196167,18.9,126,0,21.7650003433228
10905,2023-09-14 17:20:00,0.017578125,22.0125007629395,0.871,19.25,19.1,73,0,21.9174995422363
10906,2023-09-14 17:30:00,0.012451171875,22.1449995040894,0.87,19.1850004196167,19,47,0,21.7600002288818
10907,2023-09-14 17:40:00,0.0238037109375,22.1750001907349,0.871,19.1200008392334,18.9,49,0,21.8149995803833
10908,2023-09-14 17:50:00,0.012451171875,22.2249994277954,0.869,19.1200008392334,18.9,62,0,21.9224996566772
10909,2023-09-14 18:00:00,0.017578125,22.1374998092651,0.4345,19.4350004196167,18.9,71,0,21.9049997329712
10910,2023-09-14 18:10:00,0.012451171875,22.375,0,20.4350004196167,19,55,0,22.164999961853
10911,2023-09-14 18:20:00,0.0234375,22.4425001144409,0,20.9950008392334,18.8,37,0,22.3675003051758
10912,2023-09-14 18:30:00,0.012451171875,22.522500038147,0,21.4350004196167,18.8,18,0,22.4399995803833
10913,2023-09-14 18:40:00,0.017578125,22.5924997329712,0,21.8100004196167,18.7,14,0,22.4750003814697
10914,2023-09-14 18:50:00,0.018310546875,22.6599998474121,0,22.0600004196167,18.6,16,0,22.3774995803833
10915,2023-09-14 19:00:00,0.0234375,22.6224994659424,0,22.3100004196167,18.7,10,0,22.6175003051758
10916,2023-09-14 19:10:00,0.012451171875,22.5899991989136,0,22.5,18.7,4,0,22.4049997329712
10917,2023-09-14 19:20:00,0.017578125,22.6299991607666,0,22.6850004196167,18.7,2,0,22.5200004577637
10918,2023-09-14 19:30:00,0.012451171875,22.6099996566772,0,22.8100004196167,18.7,2,0,22.5450000762939
